116.505158	39.984273
116.505167	39.984265
116.505167	39.984272
116.505171	39.984274
116.505176	39.984274
116.505168	39.984271
116.505171	39.984276
116.505167	39.984273
116.505164	39.984283
116.505168	39.984282
116.505161	39.984281
116.505148	39.984281
116.505157	39.984273
116.505149	39.98428
116.505152	39.984272
116.505145	39.984275
116.505149	39.984272
116.50515	39.984275
116.505144	39.98427
116.505148	39.984279
116.505137	39.984273
116.505146	39.984273
116.505133	39.984274
116.505139	39.984272
116.505144	39.984271
116.505144	39.98427
116.505134	39.984277
116.505133	39.984276
116.505109	39.984276
116.505114	39.984273
116.505107	39.984275
116.505103	39.984281
116.505098	39.984275
116.505098	39.984274
116.505101	39.984277
116.505101	39.984288
116.505103	39.984287
116.505107	39.984286
116.505112	39.984287
116.505104	39.984282
116.50511	39.984288
116.505107	39.98429
116.505119	39.984288
116.505114	39.984284
116.505113	39.984283
116.505115	39.984284
116.505119	39.984286
116.505119	39.984283
116.505118	39.984282
116.505131	39.984288
116.505131	39.984282
116.505137	39.984284
116.505137	39.984285
116.505168	39.984276
116.505189	39.984266
116.505243	39.984209
116.505275	39.984205
116.505297	39.984187
116.505308	39.984175
116.505318	39.984157
116.505332	39.984144
116.505342	39.984143
116.505365	39.984143
116.50539	39.984156
116.505423	39.984154
116.505505	39.984172
116.505558	39.984169
116.505623	39.984181
116.505683	39.984175
116.505734	39.984186
116.505792	39.984186
116.505852	39.984191
116.505911	39.984185
116.505989	39.984188
116.506045	39.984178
116.506116	39.984172
116.506161	39.984149
116.506193	39.98414
116.506214	39.984095
116.506219	39.984053
116.50624	39.983993
116.506251	39.983925
116.50626	39.983866
116.506267	39.983805
116.506277	39.983735
116.506274	39.983682
116.506301	39.983618
116.506307	39.983566
116.50631	39.983503
116.506299	39.983438
116.506298	39.983368
116.506285	39.983291
116.50628	39.983195
116.506287	39.983108
116.506281	39.983011
116.506256	39.982908
116.506251	39.982811
116.506259	39.982722
116.506263	39.982632
116.506267	39.982548
116.506266	39.982453
116.506265	39.982365
116.506271	39.982276
116.50628	39.982189
116.506286	39.982094
116.506293	39.982009
116.506291	39.981913
116.506305	39.981832
116.506303	39.981752
116.506309	39.981673
116.506312	39.981599
116.506325	39.981526
116.506325	39.981467
116.506334	39.98141
116.506332	39.981363
116.50634	39.981306
116.506335	39.981243
116.506331	39.98119
116.506333	39.981143
116.506343	39.981104
116.506355	39.981053
116.506353	39.980997
116.506356	39.980956
116.50635	39.980914
116.506366	39.980868
116.506365	39.980829
116.506371	39.980796
116.506378	39.980764
116.50638	39.980726
116.506381	39.980691
116.506384	39.980646
116.506383	39.98061
116.506381	39.980562
116.506351	39.980532
116.506295	39.980509
116.506242	39.980493
116.506157	39.980481
116.506075	39.980474
116.50599	39.980471
116.505889	39.980471
116.505784	39.980459
116.505662	39.980449
116.505534	39.980442
116.505401	39.980435
116.505267	39.98044
116.505113	39.980445
116.50497	39.980437
116.504849	39.980433
116.504709	39.980429
116.504584	39.980427
116.50446	39.980429
116.504353	39.980432
116.504249	39.980436
116.504164	39.980451
116.504096	39.980474
116.504038	39.980512
116.50399	39.980546
116.503955	39.980582
116.503921	39.980638
116.503898	39.980694
116.5039	39.980778
116.503874	39.98087
116.503844	39.980936
116.503839	39.981023
116.503803	39.981113
116.503777	39.981214
116.503759	39.981317
116.503751	39.981437
116.503736	39.981552
116.503732	39.981675
116.503724	39.981793
116.503719	39.981923
116.503697	39.982043
116.503684	39.982174
116.503678	39.982299
116.503679	39.982536
116.503661	39.982659
116.50366	39.982895
116.503644	39.983011
116.503639	39.983128
116.503633	39.983237
116.503625	39.983352
116.503634	39.983546
116.503637	39.983646
116.503633	39.983759
116.503624	39.98387
116.503608	39.983991
116.503583	39.984231
116.50358	39.984364
116.503572	39.984502
116.503564	39.98465
116.50357	39.9848
116.503582	39.98495
116.503586	39.985094
116.503602	39.985242
116.503618	39.985385
116.503629	39.985528
116.50364	39.985672
116.503642	39.985802
116.503651	39.985922
116.503655	39.986045
116.503674	39.98616
116.503687	39.98628
116.503697	39.986398
116.503703	39.986507
116.503705	39.986627
116.503708	39.986741
116.503708	39.986857
116.503717	39.986968
116.503725	39.987067
116.503724	39.987172
116.503725	39.987263
116.503722	39.98735
116.50371	39.987428
116.503713	39.987496
116.50372	39.987549
116.50372	39.987594
116.503722	39.98763
116.503729	39.987651
116.503736	39.987674
116.503728	39.987687
116.503712	39.987716
116.503704	39.987745
116.503698	39.987782
116.503682	39.987813
116.503649	39.987842
116.503615	39.987875
116.50358	39.987884
116.503525	39.98789
116.503458	39.98789
116.503392	39.987894
116.503322	39.987891
116.503243	39.987896
116.50315	39.987899
116.503058	39.987898
116.502971	39.987897
116.502892	39.987902
116.502815	39.987894
116.502745	39.987899
116.502676	39.987887
116.502614	39.987888
116.502575	39.987884
116.502534	39.987875
116.502499	39.987866
116.502472	39.98786
116.502438	39.987856
116.502391	39.987852
116.502339	39.987853
116.502299	39.98784
116.502263	39.987839
116.502227	39.987826
116.50219	39.987819
116.502166	39.987813
116.502137	39.987812
116.502104	39.987814
116.502088	39.987803
116.502068	39.987793
116.502033	39.987779
116.502008	39.987776
116.501985	39.987774
116.501957	39.987772
116.501935	39.987769
116.501874	39.987768
116.501848	39.987775
116.501832	39.98777
116.501799	39.987767
116.501748	39.987777
116.501666	39.987781
116.501631	39.987783
116.501597	39.987786
116.501549	39.987782
116.501498	39.987788
116.501469	39.987789
116.501423	39.987798
116.501394	39.987802
116.501339	39.987821
116.501299	39.987832
116.501259	39.987827
116.501216	39.987828
116.501176	39.987833
116.501136	39.987832
116.50108	39.987837
116.501023	39.98784
116.500972	39.987846
116.500907	39.987848
116.500846	39.987849
116.500765	39.987858
116.500689	39.987859
116.500624	39.987853
116.500558	39.987853
116.500492	39.987855
116.500423	39.987859
116.500352	39.987863
116.500291	39.987858
116.500214	39.987848
116.500142	39.987848
116.500078	39.98785
116.500011	39.987849
116.499948	39.987851
116.499873	39.987851
116.499802	39.987844
116.499738	39.987825
116.499668	39.987818
116.499592	39.987818
116.49952	39.987813
116.499453	39.987814
116.499385	39.987809
116.49929	39.98782
116.499201	39.987821
116.499112	39.987813
116.499018	39.987816
116.498916	39.987821
116.498832	39.987827
116.49875	39.987829
116.498672	39.98784
116.498589	39.987848
116.49853	39.987851
116.498456	39.987846
116.498384	39.987862
116.498308	39.987857
116.49823	39.987861
116.498145	39.987868
116.498063	39.98787
116.497993	39.987876
116.49792	39.987871
116.497848	39.987872
116.497781	39.987874
116.497715	39.987872
116.497638	39.987877
116.497578	39.987881
116.497511	39.987898
116.497447	39.987933
116.497384	39.987968
116.49735	39.988003
116.497309	39.988068
116.497275	39.988139
116.497246	39.988217
116.497231	39.988303
116.49722	39.988377
116.497218	39.988464
116.497207	39.988557
116.497204	39.988647
116.497203	39.988752
116.497206	39.988854
116.497196	39.988961
116.497196	39.989064
116.497188	39.989181
116.497178	39.989285
116.497173	39.989384
116.497174	39.989483
116.497174	39.989591
116.497172	39.989692
116.497167	39.989788
116.497171	39.989893
116.497161	39.989996
116.497151	39.990111
116.497145	39.990217
116.497151	39.990319
116.497145	39.990423
116.497142	39.990527
116.497129	39.990636
116.497114	39.990736
116.497101	39.990834
116.497083	39.990941
116.497036	39.991035
116.496985	39.991129
116.496945	39.991214
116.496884	39.991305
116.496826	39.9914
116.49677	39.9915
116.496723	39.991593
116.496659	39.991673
116.496585	39.991756
116.496493	39.99184
116.496373	39.991906
116.496275	39.991976
116.496187	39.992041
116.496096	39.992106
116.496	39.992166
116.495901	39.992228
116.495799	39.99229
116.495702	39.992352
116.495601	39.992418
116.495493	39.992484
116.495393	39.992553
116.495282	39.992611
116.495192	39.992674
116.495107	39.99273
116.49503	39.992773
116.494968	39.992817
116.494917	39.992851
116.494876	39.992879
116.494853	39.992897
116.494822	39.992918
116.494797	39.992925
116.494779	39.992937
116.494767	39.992941
116.494755	39.992942
116.494746	39.992951
116.494717	39.992958
116.494668	39.992986
116.494624	39.992997
116.494591	39.992993
116.494506	39.992962
116.494456	39.992926
116.494414	39.992894
116.494352	39.99285
116.494297	39.992796
116.494163	39.992675
116.494086	39.992613
116.494024	39.992538
116.49394	39.992464
116.493856	39.99239
116.493671	39.992224
116.493578	39.992129
116.493471	39.992042
116.493362	39.991941
116.493261	39.991843
116.493146	39.99174
116.493038	39.991646
116.492938	39.991549
116.492818	39.991445
116.4927	39.991347
116.492585	39.991231
116.492458	39.991123
116.492336	39.991015
116.492208	39.990909
116.492076	39.990799
116.491948	39.99069
116.491814	39.990581
116.491675	39.990457
116.491537	39.990336
116.491405	39.990216
116.491271	39.990103
116.491143	39.98999
116.491009	39.989873
116.490887	39.989765
116.490765	39.989648
116.490647	39.989553
116.490549	39.989465
116.490441	39.989387
116.490352	39.98931
116.490288	39.989256
116.490224	39.989214
116.49019	39.989162
116.49015	39.989116
116.490126	39.989088
116.490103	39.989061
116.490088	39.989038
116.490078	39.989028
116.490071	39.989011
116.490074	39.988992
116.49005	39.988975
116.490021	39.988948
116.489998	39.988909
116.489974	39.988891
116.489949	39.988864
116.489937	39.988844
116.489897	39.988822
116.489836	39.988769
116.489757	39.98872
116.489694	39.988679
116.489638	39.988661
116.48963	39.988646
116.48957	39.988667
116.489517	39.988691
116.489478	39.988723
116.489446	39.988762
116.489428	39.988801
116.489409	39.988841
116.489428	39.988876
116.489448	39.988917
116.489488	39.988971
116.489529	39.989029
116.489572	39.989099
116.489628	39.989166
116.48969	39.98924
116.489757	39.989309
116.489829	39.989383
116.489905	39.98946
116.489969	39.989551
116.490051	39.989638
116.490142	39.989733
116.490226	39.989838
116.49031	39.989935
116.490384	39.990039
116.490507	39.990152
116.490622	39.990248
116.490729	39.990352
116.490829	39.990456
116.490931	39.99058
116.491102	39.990845
116.491193	39.990977
116.491281	39.991098
116.491384	39.991209
116.491495	39.991313
116.491598	39.991413
116.491704	39.991528
116.49182	39.991633
116.491922	39.991749
116.492025	39.991866
116.492129	39.991977
116.492249	39.99209
116.49236	39.992202
116.492476	39.992319
116.492602	39.992438
116.492736	39.992546
116.492869	39.992645
116.493033	39.992766
116.493172	39.992884
116.493316	39.99299
116.493455	39.993091
116.493577	39.99318
116.493706	39.993273
116.493829	39.993354
116.493945	39.993432
116.494041	39.993488
116.494129	39.993547
116.494195	39.993605
116.494269	39.993649
116.49431	39.993678
116.494356	39.993706
116.494409	39.993749
116.494465	39.9938
116.494519	39.993851
116.494574	39.993895
116.494626	39.993933
116.494687	39.993977
116.494748	39.994033
116.494817	39.994092
116.494881	39.994151
116.494944	39.994209
116.495005	39.994261
116.495062	39.994322
116.49512	39.994374
116.495187	39.994437
116.495269	39.994496
116.495338	39.994564
116.495405	39.994619
116.495467	39.994666
116.495538	39.994719
116.495595	39.994768
116.495657	39.994813
116.495698	39.994861
116.495752	39.994899
116.495796	39.994936
116.495842	39.994978
116.495882	39.995023
116.49593	39.995063
116.495978	39.995098
116.496022	39.995131
116.496057	39.995162
116.4961	39.995198
116.496148	39.99523
116.496196	39.995261
116.49624	39.995304
116.496281	39.995345
116.496341	39.995399
116.496402	39.995454
116.496467	39.995504
116.496521	39.995561
116.496599	39.995611
116.496667	39.995675
116.496754	39.995736
116.496822	39.995807
116.496893	39.995878
116.496976	39.995951
116.49705	39.996022
116.49712	39.996092
116.497179	39.996141
116.497225	39.996182
116.497253	39.99621
116.497287	39.996229
116.497312	39.996257
116.497338	39.996282
116.497374	39.996308
116.497406	39.996345
116.497444	39.996381
116.497505	39.996433
116.497554	39.996481
116.497629	39.996536
116.497697	39.9966
116.497765	39.996654
116.497835	39.996699
116.49791	39.996763
116.497995	39.996834
116.498074	39.9969
116.498147	39.99698
116.498235	39.997056
116.498318	39.997127
116.498408	39.997207
116.498496	39.997298
116.498593	39.997385
116.498696	39.997475
116.498794	39.997577
116.498902	39.997672
116.499009	39.997775
116.499108	39.99787
116.499222	39.997967
116.499337	39.998068
116.499441	39.998158
116.499545	39.998259
116.499644	39.998357
116.499751	39.998458
116.49987	39.998559
116.499977	39.998649
116.500088	39.998741
116.500205	39.998832
116.500317	39.998926
116.500413	39.999022
116.500515	39.999113
116.500616	39.999203
116.500723	39.999301
116.500833	39.999405
116.500942	39.999502
116.501057	39.9996
116.501172	39.999697
116.501274	39.999794
116.501392	39.999898
116.501503	40.000007
116.501621	40.00011
116.501734	40.000212
116.501962	40.000429
116.50207	40.00053
116.50219	40.00063
116.502305	40.000733
116.502512	40.000944
116.502608	40.001044
116.50268	40.001139
116.502755	40.001249
116.502802	40.001358
116.50287	40.001567
116.502863	40.001672
116.502851	40.00179
116.502818	40.001902
116.502767	40.001998
116.502618	40.002191
116.502528	40.002268
116.502424	40.002339
116.502302	40.002395
116.502171	40.002451
116.502034	40.002483
116.501886	40.002503
116.501729	40.002515
116.501574	40.002515
116.501426	40.002506
116.501262	40.002481
116.501104	40.002457
116.500954	40.002425
116.500811	40.002377
116.500659	40.002339
116.500534	40.00229
116.500405	40.002243
116.500269	40.002196
116.500143	40.002152
116.500032	40.002119
116.499904	40.00208
116.499799	40.002064
116.499676	40.002062
116.499551	40.002067
116.499422	40.002085
116.499294	40.002103
116.499156	40.002112
116.499022	40.002135
116.498901	40.002155
116.498786	40.002176
116.498659	40.002201
116.49854	40.002233
116.498433	40.00226
116.498321	40.002288
116.4982	40.002317
116.498095	40.002343
116.497977	40.002374
116.497873	40.002396
116.497748	40.002413
116.497627	40.002448
116.497508	40.002478
116.497368	40.002515
116.497235	40.002553
116.497115	40.002595
116.496986	40.002645
116.496871	40.002696
116.496753	40.002752
116.496646	40.002818
116.496533	40.002886
116.496437	40.002952
116.496348	40.003038
116.496252	40.003125
116.496151	40.003223
116.496051	40.003322
116.495952	40.003424
116.495846	40.003521
116.495747	40.003628
116.495651	40.003725
116.495548	40.003819
116.495452	40.003911
116.495359	40.004013
116.495266	40.004102
116.495181	40.004195
116.495085	40.004288
116.494995	40.004381
116.494912	40.004469
116.494819	40.004574
116.494723	40.004674
116.49463	40.004771
116.494535	40.004873
116.494444	40.004963
116.494348	40.005054
116.494272	40.005134
116.494192	40.005209
116.494119	40.005291
116.494057	40.005357
116.493994	40.00543
116.493928	40.005493
116.493871	40.005564
116.493811	40.005628
116.493744	40.005698
116.493671	40.005768
116.493622	40.005835
116.493545	40.0059
116.493486	40.005978
116.493407	40.006049
116.493326	40.006123
116.493251	40.006201
116.493153	40.006274
116.493074	40.006344
116.492983	40.006423
116.492911	40.006503
116.492825	40.006591
